timestamp,x,y
1418851677.976742029,193.0,193.0
1418851677.986741066,195.0,195.0
1418851677.991866112,196.0,196.0
1418851677.996865988,197.0,197.0
1418851678.001867056,197.0,197.0
1418851678.006864071,197.0,197.0
1418851678.016866922,195.0,195.0
1418851678.021843910,194.0,194.0
1418851678.031641960,190.0,190.0
1418851678.036768913,189.0,189.0
1418851678.046710968,189.0,189.0
1418851678.051745892,188.0,188.0
1418851678.061865091,188.0,188.0
1418851678.066631079,188.0,188.0
1418851678.071866035,188.0,188.0
1418851678.076864958,188.0,188.0
1418851678.086867094,188.0,188.0
1418851678.091866016,188.0,188.0
1418851678.096766949,189.0,189.0
1418851678.101742029,189.0,189.0
1418851678.106839895,189.0,189.0
1418851678.111843109,189.0,189.0
1418851678.121867895,189.0,189.0
1418851678.131866932,190.0,190.0
1418851678.136744022,190.0,190.0
1418851678.141865015,190.0,190.0
1418851678.151743889,191.0,191.0
1418851678.156864882,192.0,192.0
1418851678.161742926,192.0,192.0
1418851678.166866064,193.0,193.0
1418851678.171866894,193.0,193.0
1418851678.181621075,194.0,194.0
1418851678.186764002,194.0,194.0
1418851678.196747065,194.0,194.0
1418851678.201740980,193.0,193.0
1418851678.206844091,193.0,193.0
1418851678.211745977,192.0,192.0
1418851678.221868992,191.0,191.0
1418851678.226869106,190.0,190.0
1418851678.231865883,189.0,189.0
1418851678.236867905,188.0,188.0
1418851678.246699095,186.0,186.0
1418851678.251744032,185.0,185.0
1418851678.256866932,183.0,183.0
1418851678.261740923,182.0,182.0
1418851678.266866922,181.0,181.0
1418851678.271745920,180.0,180.0
1418851678.281744957,178.0,178.0
1418851678.286772013,177.0,177.0
1418851678.291857958,176.0,176.0
1418851678.301774979,175.0,175.0
1418851678.306847095,175.0,175.0
1418851678.316742897,176.0,176.0
1418851678.321870089,177.0,177.0
1418851678.326742887,178.0,178.0
1418851678.331743956,179.0,179.0
1418851678.336869955,180.0,180.0
1418851678.346745968,184.0,184.0
1418851678.351870060,186.0,186.0
1418851678.356851101,188.0,188.0
1418851678.361763000,191.0,191.0
1418851678.371790886,195.0,195.0
1418851678.376749039,198.0,198.0
1418851678.386744976,202.0,202.0
1418851678.391870022,204.0,204.0
1418851678.396749973,206.0,206.0
1418851678.401870012,207.0,207.0
1418851678.411755085,209.0,209.0
1418851678.416870117,209.0,209.0
1418851678.421753883,209.0,209.0
1418851678.426870108,209.0,209.0
1418851678.431869984,208.0,208.0
1418851678.436870098,207.0,207.0
1418851678.446747065,205.0,205.0
1418851678.451806068,204.0,204.0
1418851678.456660986,204.0,204.0
1418851678.461627960,204.0,204.0
1418851678.471868992,204.0,204.0
1418851678.481647015,205.0,205.0
1418851678.486871958,205.0,205.0
1418851678.491868019,205.0,205.0
1418851678.496870041,206.0,206.0
1418851678.501868010,206.0,206.0
1418851678.506871939,207.0,207.0
1418851678.516870022,207.0,207.0
1418851678.521858931,207.0,207.0
1418851678.531869888,207.0,207.0
1418851678.536870956,207.0,207.0
1418851678.541747093,207.0,207.0
1418851678.551765919,205.0,205.0
1418851678.556627035,205.0,205.0
1418851678.561870098,203.0,203.0
1418851678.566626072,202.0,202.0
1418851678.571867943,200.0,200.0
1418851678.581744909,197.0,197.0
1418851678.586846113,194.0,194.0
1418851678.591830015,192.0,192.0
1418851678.596712112,189.0,189.0
1418851678.601809978,187.0,187.0
1418851678.611762047,181.0,181.0
1418851678.616749048,178.0,178.0
1418851678.626749039,173.0,173.0
1418851678.631747961,170.0,170.0
1418851678.636750937,167.0,167.0
1418851678.641870975,164.0,164.0
1418851678.651746988,159.0,159.0
1418851678.656871080,156.0,156.0
1418851678.661623955,153.0,153.0
1418851678.666870117,151.0,151.0
1418851678.671870947,148.0,148.0
1418851678.681749105,144.0,144.0
1418851678.686866999,142.0,142.0
1418851678.691711903,140.0,140.0
1418851678.696840048,138.0,138.0
1418851678.706754923,136.0,136.0
1418851678.711870909,135.0,135.0
1418851678.721748114,135.0,135.0
1418851678.726624966,135.0,135.0
1418851678.731870890,135.0,135.0
1418851678.736871958,136.0,136.0
1418851678.746771097,138.0,138.0
1418851678.751872063,140.0,140.0
1418851678.756747007,142.0,142.0
1418851678.761872053,144.0,144.0
1418851678.766871929,146.0,146.0
1418851678.771750927,149.0,149.0
1418851678.781750917,154.0,154.0
1418851678.786784887,158.0,158.0
1418851678.796765089,164.0,164.0
1418851678.801830053,167.0,167.0
1418851678.806849957,171.0,171.0
1418851678.816751003,177.0,177.0
1418851678.821872950,181.0,181.0
1418851678.826872110,184.0,184.0
1418851678.831753016,187.0,187.0
1418851678.836740971,190.0,190.0
1418851678.846781015,196.0,196.0
1418851678.851872921,198.0,198.0
1418851678.856848955,201.0,201.0
1418851678.861763000,202.0,202.0
1418851678.866751909,204.0,204.0
1418851678.876873970,205.0,205.0
1418851678.886749029,204.0,204.0
1418851678.891872883,205.0,205.0
1418851678.896873951,205.0,205.0
1418851678.906872034,206.0,206.0
1418851678.911875963,207.0,207.0
1418851678.916872025,207.0,207.0
1418851678.921874046,208.0,208.0
1418851678.926723957,208.0,208.0
1418851678.931854010,208.0,208.0
1418851678.941874027,208.0,208.0
1418851678.951778889,208.0,208.0
1418851678.956751108,207.0,207.0
1418851678.961750031,206.0,206.0
1418851678.966629028,205.0,205.0
1418851678.976876974,203.0,203.0
1418851678.981754065,202.0,202.0
1418851678.986872911,201.0,201.0
1418851678.991875887,201.0,201.0
1418851678.996876001,200.0,200.0
1418851679.006753922,201.0,201.0
1418851679.011795998,201.0,201.0
1418851679.021754980,203.0,203.0
1418851679.026751995,205.0,205.0
1418851679.031877041,206.0,206.0
1418851679.036839008,207.0,207.0
1418851679.046755075,209.0,209.0
1418851679.051873922,210.0,210.0
1418851679.056876898,211.0,211.0
1418851679.061877012,211.0,211.0
1418851679.066875935,210.0,210.0
1418851679.076878071,209.0,209.0
1418851679.081871033,208.0,208.0
1418851679.091778994,206.0,206.0
1418851679.096781015,207.0,207.0
1418851679.101743937,207.0,207.0
1418851679.106753111,208.0,208.0
1418851679.116877079,208.0,208.0
1418851679.121876001,209.0,209.0
1418851679.126633883,209.0,209.0
1418851679.131630898,210.0,210.0
1418851679.136876106,210.0,210.0
1418851679.146877050,211.0,211.0
1418851679.151875973,211.0,211.0
1418851679.156754971,211.0,211.0
1418851679.161631107,211.0,211.0
1418851679.166753054,211.0,211.0
1418851679.171850920,210.0,210.0
1418851679.181756020,208.0,208.0
1418851679.191876888,205.0,205.0
1418851679.196876049,203.0,203.0
1418851679.201875925,200.0,200.0
1418851679.211754084,195.0,195.0
1418851679.216876984,192.0,192.0
1418851679.221878052,189.0,189.0
1418851679.226751089,185.0,185.0
1418851679.231879950,182.0,182.0
1418851679.241755962,174.0,174.0
1418851679.246864080,171.0,171.0
1418851679.256789923,163.0,163.0
1418851679.261831999,160.0,160.0
1418851679.266767025,156.0,156.0
1418851679.271858931,153.0,153.0
1418851679.281872034,146.0,146.0
1418851679.286880016,144.0,144.0
1418851679.291755915,141.0,141.0
1418851679.296880007,138.0,138.0
1418851679.306756973,134.0,134.0
1418851679.311877966,133.0,133.0
1418851679.316756010,131.0,131.0
1418851679.321758986,130.0,130.0
1418851679.326771021,129.0,129.0
1418851679.331876040,129.0,129.0
1418851679.341753960,128.0,128.0
1418851679.351878881,129.0,129.0
1418851679.356879950,129.0,129.0
1418851679.361871958,130.0,130.0
1418851679.366880894,132.0,132.0
1418851679.376758099,135.0,135.0
1418851679.381879091,138.0,138.0
1418851679.386878014,140.0,140.0
1418851679.391881943,143.0,143.0
1418851679.396632910,146.0,146.0
1418851679.401855946,149.0,149.0
1418851679.411760092,156.0,156.0
1418851679.421881914,163.0,163.0
1418851679.426877975,167.0,167.0
1418851679.431756973,171.0,171.0
1418851679.436758995,175.0,175.0
1418851679.446882010,182.0,182.0
1418851679.451879025,186.0,186.0
1418851679.456878901,189.0,189.0
1418851679.461760044,193.0,193.0
1418851679.466881990,196.0,196.0
1418851679.476758003,201.0,201.0
1418851679.481827974,203.0,203.0
1418851679.491774082,206.0,206.0
1418851679.496711969,207.0,207.0
1418851679.501709938,207.0,207.0
1418851679.506880999,206.0,206.0
1418851679.516755104,203.0,203.0
1418851679.521759033,202.0,202.0
1418851679.526882887,201.0,201.0
1418851679.531883001,202.0,202.0
1418851679.541882038,203.0,203.0
1418851679.546802998,204.0,204.0
1418851679.556718111,205.0,205.0
1418851679.561835051,206.0,206.0
1418851679.566836119,207.0,207.0
1418851679.571670055,207.0,207.0
1418851679.581756115,207.0,207.0
1418851679.586882114,207.0,207.0
1418851679.591762066,207.0,207.0
1418851679.596882105,206.0,206.0
1418851679.606637955,205.0,205.0
1418851679.611881971,204.0,204.0
1418851679.616871119,202.0,202.0
1418851679.621707916,201.0,201.0
1418851679.631642103,198.0,198.0
1418851679.636882067,196.0,196.0
1418851679.646882057,193.0,193.0
1418851679.651638031,191.0,191.0
1418851679.656780005,190.0,190.0
1418851679.661757946,188.0,188.0
1418851679.671634912,185.0,185.0
1418851679.676882029,183.0,183.0
1418851679.681884050,182.0,182.0
1418851679.686757088,180.0,180.0
1418851679.691862106,179.0,179.0
1418851679.701762915,176.0,176.0
1418851679.711761951,174.0,174.0
1418851679.716881990,173.0,173.0
1418851679.721880913,172.0,172.0
1418851679.731761932,169.0,169.0
1418851679.736882925,168.0,168.0
1418851679.741882086,167.0,167.0
1418851679.746761084,165.0,165.0
1418851679.751884937,163.0,163.0
1418851679.761764050,160.0,160.0
1418851679.766860962,158.0,158.0
1418851679.776837111,155.0,155.0
1418851679.781845093,153.0,153.0
1418851679.786762953,151.0,151.0
1418851679.791863918,150.0,150.0
1418851679.801882982,149.0,149.0
1418851679.806756973,149.0,149.0
1418851679.811882973,149.0,149.0
1418851679.816761971,150.0,150.0
1418851679.821764946,151.0,151.0
1418851679.831763983,155.0,155.0
1418851679.836872101,158.0,158.0
1418851679.846771002,163.0,163.0
1418851679.851838112,166.0,166.0
1418851679.856885910,169.0,169.0
1418851679.866763115,175.0,175.0
1418851679.871763945,178.0,178.0
1418851679.876883984,181.0,181.0
1418851679.881767035,183.0,183.0
1418851679.886877060,186.0,186.0
1418851679.896883011,192.0,192.0
1418851679.901885986,195.0,195.0
1418851679.906758070,198.0,198.0
1418851679.911760092,201.0,201.0
1418851679.916883945,204.0,204.0
1418851679.926883936,209.0,209.0
1418851679.936788082,212.0,212.0
1418851679.941762924,214.0,214.0
1418851679.946638107,214.0,214.0
1418851679.951765060,215.0,215.0
1418851679.961647034,213.0,213.0
1418851679.966763973,213.0,213.0
1418851679.971887112,212.0,212.0
1418851679.976886988,212.0,212.0
1418851679.981769085,212.0,212.0
1418851679.991888046,212.0,212.0
1418851679.996639013,212.0,212.0
1418851680.006886959,212.0,212.0
1418851680.011818886,213.0,213.0
1418851680.016876936,213.0,213.0
1418851680.026767015,213.0,213.0
1418851680.031888008,213.0,213.0
1418851680.036887884,214.0,214.0
1418851680.041764021,214.0,214.0
1418851680.046888113,214.0,214.0
1418851680.056641102,213.0,213.0
1418851680.061794996,213.0,213.0
1418851680.071841955,212.0,212.0
1418851680.076842070,211.0,211.0
1418851680.081844091,210.0,210.0
1418851680.086885929,209.0,209.0
1418851680.096888065,207.0,207.0
1418851680.101886034,206.0,206.0
1418851680.106770039,204.0,204.0
1418851680.111766100,203.0,203.0
1418851680.116760969,201.0,201.0
1418851680.126888990,198.0,198.0
1418851680.131886959,196.0,196.0
1418851680.136760950,194.0,194.0
1418851680.141882896,192.0,192.0
1418851680.146768093,190.0,190.0
1418851680.156889915,186.0,186.0
1418851680.161875010,184.0,184.0
1418851680.171802998,180.0,180.0
1418851680.176791906,178.0,178.0
1418851680.181761980,176.0,176.0
1418851680.191662073,172.0,172.0
1418851680.196887016,170.0,170.0
1418851680.201889992,168.0,168.0
1418851680.206767082,167.0,167.0
1418851680.211766958,165.0,165.0
1418851680.221889019,162.0,162.0
1418851680.226887941,161.0,161.0
1418851680.231765032,160.0,160.0
1418851680.236888885,160.0,160.0
1418851680.241641045,159.0,159.0
1418851680.246865034,160.0,160.0
1418851680.256643057,161.0,161.0
1418851680.266762972,165.0,165.0
1418851680.271889925,167.0,167.0
1418851680.276890039,170.0,170.0
1418851680.286887884,175.0,175.0
1418851680.291765928,179.0,179.0
1418851680.296886921,182.0,182.0
1418851680.301889896,186.0,186.0
1418851680.306768894,189.0,189.0
1418851680.311763048,192.0,192.0
1418851680.321767092,199.0,199.0
1418851680.326740026,202.0,202.0
1418851680.336648941,208.0,208.0
1418851680.341859102,211.0,211.0
1418851680.346888065,213.0,213.0
1418851680.356890917,217.0,217.0
1418851680.361766100,218.0,218.0
1418851680.366889000,219.0,219.0
1418851680.371768951,220.0,220.0
1418851680.376888990,220.0,220.0
1418851680.386892080,219.0,219.0
1418851680.391889095,218.0,218.0
1418851680.396892071,217.0,217.0
1418851680.401875019,216.0,216.0
1418851680.406658888,216.0,216.0
1418851680.411824942,217.0,217.0
1418851680.421889067,218.0,218.0
1418851680.431659937,219.0,219.0
1418851680.436770916,219.0,219.0
1418851680.441890001,219.0,219.0
1418851680.451785088,220.0,220.0
1418851680.456891060,220.0,220.0
1418851680.461766958,220.0,220.0
1418851680.466768026,220.0,220.0
1418851680.471767902,220.0,220.0
1418851680.476890087,220.0,220.0
1418851680.486771107,218.0,218.0
1418851680.491863966,218.0,218.0
1418851680.496843100,217.0,217.0
1418851680.501780033,216.0,216.0
1418851680.511883020,213.0,213.0
1418851680.516892910,211.0,211.0
1418851680.526873112,208.0,208.0
1418851680.536768913,204.0,204.0
1418851680.541811943,203.0,203.0
1418851680.546658039,201.0,201.0
1418851680.551891088,200.0,200.0
1418851680.561892033,198.0,198.0
1418851680.566890001,198.0,198.0
1418851680.571890116,198.0,198.0
1418851680.576771975,199.0,199.0
1418851680.586891890,201.0,201.0
1418851680.591772079,203.0,203.0
1418851680.596893072,205.0,205.0
1418851680.601769924,207.0,207.0
1418851680.606770039,209.0,209.0
1418851680.611890078,211.0,211.0
1418851680.621773005,215.0,215.0
1418851680.626791954,216.0,216.0
1418851680.636892080,217.0,217.0
1418851680.641891003,216.0,216.0
1418851680.646662951,215.0,215.0
1418851680.656892061,216.0,216.0
1418851680.661891937,217.0,217.0
1418851680.666892052,217.0,217.0
1418851680.671771049,217.0,217.0
1418851680.676892996,217.0,217.0
1418851680.686767101,218.0,218.0
1418851680.691654921,218.0,218.0
1418851680.696830034,219.0,219.0
1418851680.706783056,220.0,220.0
1418851680.711852074,220.0,220.0
1418851680.716896057,221.0,221.0
1418851680.726892948,222.0,222.0
1418851680.731765985,223.0,223.0
1418851680.736891985,224.0,224.0
1418851680.741771936,224.0,224.0
1418851680.746769905,225.0,225.0
1418851680.756891966,225.0,225.0
1418851680.761893988,225.0,225.0
1418851680.766772032,225.0,225.0
1418851680.771766901,225.0,225.0
1418851680.776743889,224.0,224.0
1418851680.781785965,223.0,223.0
1418851680.791774035,220.0,220.0
1418851680.801893950,217.0,217.0
1418851680.806891918,215.0,215.0
1418851680.811774969,212.0,212.0
1418851680.816648006,210.0,210.0
1418851680.826773882,206.0,206.0
1418851680.831893921,204.0,204.0
1418851680.836770058,202.0,202.0
1418851680.841893911,201.0,201.0
1418851680.846870899,200.0,200.0
1418851680.856647968,199.0,199.0
1418851680.866775036,199.0,199.0
1418851680.871774912,199.0,199.0
1418851680.876893997,200.0,200.0
1418851680.886894941,201.0,201.0
1418851680.891768932,202.0,202.0
1418851680.896893978,202.0,202.0
1418851680.901896954,203.0,203.0
1418851680.906773090,204.0,204.0
1418851680.911777973,205.0,205.0
1418851680.921772957,207.0,207.0
1418851680.926810980,208.0,208.0
1418851680.936897993,209.0,209.0
1418851680.941649914,209.0,209.0
1418851680.946772099,210.0,210.0
1418851680.951870918,210.0,210.0
1418851680.961652040,211.0,211.0
1418851680.966897964,211.0,211.0
1418851680.971771955,211.0,211.0
1418851680.976897001,211.0,211.0
1418851680.986897945,211.0,211.0
1418851680.991848946,211.0,211.0
1418851681.001682997,211.0,211.0
1418851681.006761074,211.0,211.0
1418851681.016781092,212.0,212.0
1418851681.021872997,212.0,212.0
1418851681.031770945,213.0,213.0
1418851681.036897898,213.0,213.0
1418851681.041770935,213.0,213.0
1418851681.046775103,213.0,213.0
1418851681.051775932,213.0,213.0
1418851681.061777115,211.0,211.0
1418851681.066884041,209.0,209.0
1418851681.076790094,207.0,207.0
1418851681.081789970,207.0,207.0
1418851681.086899042,207.0,207.0
1418851681.096771002,207.0,207.0
1418851681.101898909,207.0,207.0
1418851681.106800079,208.0,208.0
1418851681.111776114,208.0,208.0
1418851681.116898060,208.0,208.0
1418851681.126652002,209.0,209.0
1418851681.131900072,210.0,210.0
1418851681.136898994,210.0,210.0
1418851681.141777039,210.0,210.0
1418851681.146898985,210.0,210.0
1418851681.156898022,210.0,210.0
1418851681.166791916,209.0,209.0
1418851681.171778917,208.0,208.0
1418851681.176774979,207.0,207.0
1418851681.181899071,206.0,206.0
1418851681.191776991,204.0,204.0
1418851681.196774960,202.0,202.0
1418851681.201895952,200.0,200.0
1418851681.206773996,199.0,199.0
1418851681.211776972,197.0,197.0
1418851681.216898918,195.0,195.0
1418851681.226778030,192.0,192.0
1418851681.231834888,190.0,190.0
1418851681.236736059,189.0,189.0
1418851681.246896982,186.0,186.0
1418851681.256781101,183.0,183.0
1418851681.261780024,182.0,182.0
1418851681.271802902,180.0,180.0
1418851681.276658058,180.0,180.0
1418851681.281898975,180.0,180.0
1418851681.286900997,180.0,180.0
1418851681.296777964,181.0,181.0
1418851681.301786900,181.0,181.0
1418851681.306777000,182.0,182.0
1418851681.311897993,183.0,183.0
1418851681.316901922,184.0,184.0
1418851681.326776028,187.0,187.0
1418851681.331660032,188.0,188.0
1418851681.336815119,190.0,190.0
1418851681.346793890,193.0,193.0
1418851681.351779938,194.0,194.0
1418851681.356901884,196.0,196.0
1418851681.366900921,198.0,198.0
1418851681.371901989,200.0,200.0
1418851681.376781940,201.0,201.0
1418851681.381899118,202.0,202.0
1418851681.391901970,204.0,204.0
1418851681.396903038,205.0,205.0
1418851681.401899099,207.0,207.0
1418851681.406898975,208.0,208.0
1418851681.411900043,209.0,209.0
1418851681.421781063,211.0,211.0
1418851681.431863070,212.0,212.0
1418851681.436774969,213.0,213.0
1418851681.441778898,214.0,214.0
1418851681.446901083,214.0,214.0
1418851681.456774950,215.0,215.0
1418851681.461779118,215.0,215.0
1418851681.466775894,214.0,214.0
1418851681.471777916,213.0,213.0
1418851681.476780891,211.0,211.0
1418851681.481899977,210.0,210.0
1418851681.491900921,210.0,210.0
1418851681.496742964,210.0,210.0
1418851681.501838923,210.0,210.0
1418851681.511684895,211.0,211.0
1418851681.516814947,212.0,212.0
1418851681.521902084,212.0,212.0
1418851681.531781912,214.0,214.0
1418851681.536654949,215.0,215.0
1418851681.541901112,215.0,215.0
1418851681.546777010,216.0,216.0
1418851681.551903963,216.0,216.0
1418851681.561902046,216.0,216.0
1418851681.566901922,216.0,216.0
1418851681.571785927,215.0,215.0
1418851681.576885939,214.0,214.0
1418851681.581784010,213.0,213.0
1418851681.586735010,212.0,212.0
1418851681.596777916,209.0,209.0
1418851681.606903076,205.0,205.0
1418851681.611783028,203.0,203.0
1418851681.616900921,200.0,200.0
1418851681.626668930,194.0,194.0
1418851681.631902933,191.0,191.0
1418851681.636902094,188.0,188.0
1418851681.641777039,184.0,184.0
1418851681.646784067,180.0,180.0
1418851681.651904106,177.0,177.0
1418851681.661798954,170.0,170.0
1418851681.666902065,166.0,166.0
1418851681.676903009,159.0,159.0
1418851681.681782007,155.0,155.0
1418851681.686903954,152.0,152.0
1418851681.691901922,149.0,149.0
1418851681.701904058,144.0,144.0
1418851681.706903934,142.0,142.0
1418851681.711904049,140.0,140.0
1418851681.716903925,139.0,139.0
1418851681.726666927,136.0,136.0
1418851681.731903076,136.0,136.0
1418851681.736902952,135.0,135.0
1418851681.741889954,135.0,135.0
1418851681.746834040,135.0,135.0
1418851681.751796007,136.0,136.0
1418851681.761907101,138.0,138.0
1418851681.771903992,141.0,141.0
1418851681.776662111,144.0,144.0
1418851681.781903028,146.0,146.0
1418851681.791863918,153.0,153.0
1418851681.796783924,156.0,156.0
1418851681.801664114,160.0,160.0
1418851681.806906939,163.0,163.0
1418851681.811781883,167.0,167.0
1418851681.816903114,171.0,171.0
1418851681.826786041,179.0,179.0
1418851681.831888914,182.0,182.0
1418851681.841785908,190.0,190.0
1418851681.846904993,193.0,193.0
1418851681.851794958,196.0,196.0
1418851681.861788988,201.0,201.0
1418851681.866904974,203.0,203.0
1418851681.871783972,205.0,205.0
1418851681.876904964,206.0,206.0
1418851681.881906986,207.0,207.0
1418851681.891906023,207.0,207.0
1418851681.896759033,206.0,206.0
1418851681.901767015,205.0,205.0
1418851681.911664009,205.0,205.0
1418851681.916903973,205.0,205.0
1418851681.921758890,205.0,205.0
1418851681.931905031,205.0,205.0
1418851681.936784029,205.0,205.0
1418851681.941785097,205.0,205.0
1418851681.946904898,205.0,205.0
1418851681.956784964,205.0,205.0
1418851681.961905956,204.0,204.0
1418851681.966900110,204.0,204.0
1418851681.971792936,204.0,204.0
1418851681.981674910,202.0,202.0
1418851681.986783981,201.0,201.0
1418851681.996906042,199.0,199.0
1418851682.001904964,198.0,198.0
1418851682.006907940,197.0,197.0
1418851682.011785984,196.0,196.0
1418851682.021785975,193.0,193.0
1418851682.026896954,192.0,192.0
1418851682.036864042,189.0,189.0
1418851682.041863918,187.0,187.0
1418851682.046895981,185.0,185.0
1418851682.056909084,181.0,181.0
1418851682.061908960,179.0,179.0
1418851682.066664934,177.0,177.0
1418851682.071907043,175.0,175.0
1418851682.081908941,171.0,171.0
1418851682.086786032,168.0,168.0
1418851682.096787930,163.0,163.0
1418851682.101782084,161.0,161.0
1418851682.106662035,158.0,158.0
1418851682.111710072,156.0,156.0
1418851682.121787071,151.0,151.0
1418851682.126786947,149.0,149.0
1418851682.131910086,147.0,147.0
1418851682.136909962,145.0,145.0
1418851682.146787882,142.0,142.0
1418851682.151911020,140.0,140.0
1418851682.156887054,139.0,139.0
1418851682.161806107,138.0,138.0
1418851682.166699886,137.0,137.0
1418851682.171875954,137.0,137.0
1418851682.181662083,136.0,136.0
1418851682.191910982,136.0,136.0
1418851682.196907997,136.0,136.0
1418851682.201786041,137.0,137.0
1418851682.206789970,138.0,138.0
1418851682.216907978,140.0,140.0
1418851682.221910954,142.0,142.0
1418851682.226908922,144.0,144.0
1418851682.231910944,146.0,146.0
1418851682.236908913,148.0,148.0
1418851682.246911049,154.0,154.0
1418851682.251698017,157.0,157.0
1418851682.261804104,164.0,164.0
1418851682.266901970,167.0,167.0
1418851682.271805048,171.0,171.0
1418851682.276911974,174.0,174.0
1418851682.286911964,182.0,182.0
1418851682.291786909,186.0,186.0
1418851682.296788931,189.0,189.0
1418851682.301912069,193.0,193.0
1418851682.311791897,200.0,200.0
1418851682.316909075,203.0,203.0
1418851682.321908951,206.0,206.0
1418851682.326664925,208.0,208.0
1418851682.331912041,210.0,210.0
1418851682.336911917,210.0,210.0
1418851682.346787930,208.0,208.0
1418851682.351854086,208.0,208.0
1418851682.361666918,207.0,207.0
1418851682.366894007,207.0,207.0
1418851682.371892929,206.0,206.0
1418851682.376787901,206.0,206.0
1418851682.386912107,205.0,205.0
1418851682.391908884,204.0,204.0
1418851682.396913052,204.0,204.0
1418851682.401787996,203.0,203.0
1418851682.406912088,202.0,202.0
1418851682.416913033,200.0,200.0
1418851682.421906948,199.0,199.0
1418851682.426667929,198.0,198.0
1418851682.431900978,196.0,196.0
1418851682.441894054,193.0,193.0
1418851682.446911097,192.0,192.0
1418851682.456913948,189.0,189.0
1418851682.461910009,188.0,188.0
1418851682.466790915,188.0,188.0
