timestamp,x,y
1418851761.992628098,158.0,158.0
1418851762.002752066,160.0,160.0
1418851762.007630110,162.0,162.0
1418851762.012751102,163.0,163.0
1418851762.017754078,165.0,165.0
1418851762.027710915,169.0,169.0
1418851762.032752037,170.0,170.0
1418851762.037755013,172.0,172.0
1418851762.042726994,174.0,174.0
1418851762.047652960,176.0,176.0
1418851762.057636976,180.0,180.0
1418851762.062630892,183.0,183.0
1418851762.072629929,187.0,187.0
1418851762.077630997,189.0,189.0
1418851762.082751989,191.0,191.0
1418851762.087754965,193.0,193.0
1418851762.097630978,196.0,196.0
1418851762.102724075,197.0,197.0
1418851762.112628937,199.0,199.0
1418851762.117753029,200.0,200.0
1418851762.122627974,201.0,201.0
1418851762.132637024,200.0,200.0
1418851762.137634039,199.0,199.0
1418851762.142612934,199.0,199.0
1418851762.147651911,200.0,200.0
1418851762.152689934,201.0,201.0
1418851762.162631989,202.0,202.0
1418851762.172513008,203.0,203.0
1418851762.177630901,203.0,203.0
1418851762.182627916,204.0,204.0
1418851762.187661886,204.0,204.0
1418851762.197755098,204.0,204.0
1418851762.202658892,205.0,205.0
1418851762.212754011,204.0,204.0
1418851762.217753887,204.0,204.0
1418851762.222735882,204.0,204.0
1418851762.232753992,203.0,203.0
1418851762.237754107,202.0,202.0
1418851762.242732048,202.0,202.0
1418851762.252525091,200.0,200.0
1418851762.257755041,199.0,199.0
1418851762.267628908,197.0,197.0
1418851762.272757053,196.0,196.0
1418851762.277755022,195.0,195.0
1418851762.282756090,194.0,194.0
1418851762.292754889,192.0,192.0
1418851762.297667027,190.0,190.0
1418851762.307754040,187.0,187.0
1418851762.312755108,186.0,186.0
1418851762.317758083,184.0,184.0
1418851762.322637081,183.0,183.0
1418851762.332755089,180.0,180.0
1418851762.337634087,178.0,178.0
1418851762.342753887,176.0,176.0
1418851762.347754955,174.0,174.0
1418851762.352755070,172.0,172.0
1418851762.362756014,169.0,169.0
1418851762.372638941,165.0,165.0
1418851762.377754927,164.0,164.0
1418851762.382755041,162.0,162.0
1418851762.392512083,159.0,159.0
1418851762.397638083,158.0,158.0
1418851762.402734995,156.0,156.0
1418851762.407735109,155.0,155.0
1418851762.417646885,152.0,152.0
1418851762.422636986,151.0,151.0
1418851762.432631016,149.0,149.0
1418851762.437755108,148.0,148.0
1418851762.442758083,147.0,147.0
1418851762.447634935,146.0,146.0
1418851762.452756882,145.0,145.0
1418851762.462512016,144.0,144.0
1418851762.467756987,143.0,143.0
1418851762.472713947,142.0,142.0
1418851762.477644920,142.0,142.0
1418851762.482655048,141.0,141.0
1418851762.492758036,141.0,141.0
1418851762.497638941,140.0,140.0
1418851762.507653952,140.0,140.0
1418851762.512758017,140.0,140.0
1418851762.517756939,140.0,140.0
1418851762.522758007,140.0,140.0
1418851762.527757883,141.0,141.0
1418851762.537758112,142.0,142.0
1418851762.542633057,142.0,142.0
1418851762.547758102,143.0,143.0
1418851762.552635908,144.0,144.0
1418851762.557759047,145.0,145.0
1418851762.572757959,148.0,148.0
1418851762.577512980,149.0,149.0
1418851762.582515001,150.0,150.0
1418851762.587512016,151.0,151.0
1418851762.592751026,153.0,153.0
1418851762.602760077,156.0,156.0
1418851762.612637997,159.0,159.0
1418851762.617760897,160.0,160.0
1418851762.622513056,162.0,162.0
1418851762.627640963,163.0,163.0
1418851762.632754087,165.0,165.0
1418851762.642640114,169.0,169.0
1418851762.647515059,171.0,171.0
1418851762.652632952,173.0,173.0
1418851762.657515049,175.0,175.0
1418851762.662759066,177.0,177.0
1418851762.672759056,182.0,182.0
1418851762.682759047,186.0,186.0
1418851762.687760115,189.0,189.0
1418851762.692760944,191.0,191.0
1418851762.702681065,196.0,196.0
1418851762.707642078,198.0,198.0
1418851762.712759972,199.0,199.0
1418851762.717641115,201.0,201.0
1418851762.722637892,202.0,202.0
1418851762.727757931,203.0,203.0
1418851762.737639904,202.0,202.0
1418851762.742727041,202.0,202.0
1418851762.752759933,202.0,202.0
1418851762.757637978,203.0,203.0
1418851762.762638092,204.0,204.0
1418851762.767760038,204.0,204.0
1418851762.777760029,205.0,205.0
1418851762.782634974,206.0,206.0
1418851762.787760973,206.0,206.0
1418851762.792614937,206.0,206.0
1418851762.797665119,206.0,206.0
1418851762.807643890,205.0,205.0
1418851762.817760944,203.0,203.0
1418851762.822642088,202.0,202.0
1418851762.827759981,201.0,201.0
1418851762.837759972,198.0,198.0
1418851762.842761040,196.0,196.0
1418851762.847763062,193.0,193.0
1418851762.852749109,191.0,191.0
1418851762.857702017,188.0,188.0
1418851762.862639904,185.0,185.0
1418851762.872761011,179.0,179.0
1418851762.882761955,172.0,172.0
1418851762.887651920,168.0,168.0
1418851762.892761946,165.0,165.0
1418851762.897757053,161.0,161.0
1418851762.907761097,154.0,154.0
1418851762.912637949,150.0,150.0
1418851762.917762995,147.0,147.0
1418851762.922641993,143.0,143.0
1418851762.927762032,140.0,140.0
1418851762.937761068,134.0,134.0
1418851762.942760944,132.0,132.0
1418851762.947710991,130.0,130.0
1418851762.957520962,127.0,127.0
1418851762.962758064,126.0,126.0
1418851762.967765093,125.0,125.0
1418851762.977761984,125.0,125.0
1418851762.982527018,125.0,125.0
1418851762.987762928,126.0,126.0
1418851762.992638111,127.0,127.0
1418851762.997762918,129.0,129.0
1418851763.007762909,133.0,133.0
1418851763.012665987,136.0,136.0
1418851763.022764921,142.0,142.0
1418851763.027762890,146.0,146.0
1418851763.032638073,150.0,150.0
1418851763.042525053,159.0,159.0
1418851763.047641039,164.0,164.0
1418851763.052766085,169.0,169.0
1418851763.057763100,174.0,174.0
1418851763.062517881,178.0,178.0
1418851763.067764997,183.0,183.0
1418851763.077641964,190.0,190.0
1418851763.087764025,196.0,196.0
1418851763.092766047,198.0,198.0
1418851763.097644091,199.0,199.0
1418851763.102643013,200.0,200.0
1418851763.112762928,198.0,198.0
1418851763.117763996,198.0,198.0
1418851763.122667074,198.0,198.0
1418851763.127721071,198.0,198.0
1418851763.132561922,198.0,198.0
1418851763.137695074,198.0,198.0
1418851763.147517920,198.0,198.0
1418851763.157763958,198.0,198.0
1418851763.162643909,199.0,199.0
1418851763.167766094,199.0,199.0
1418851763.177764893,199.0,199.0
1418851763.182658911,200.0,200.0
1418851763.192764997,200.0,200.0
1418851763.197765112,201.0,201.0
1418851763.202763081,201.0,201.0
1418851763.212764025,202.0,202.0
1418851763.217518091,202.0,202.0
1418851763.222765923,203.0,203.0
1418851763.227658987,203.0,203.0
1418851763.232764006,203.0,203.0
1418851763.242640018,203.0,203.0
1418851763.252764940,203.0,203.0
1418851763.257644892,203.0,203.0
1418851763.262764931,202.0,202.0
1418851763.272640944,201.0,201.0
1418851763.277673960,201.0,201.0
1418851763.287765026,199.0,199.0
1418851763.292764902,197.0,197.0
1418851763.297765970,196.0,196.0
1418851763.307651043,193.0,193.0
1418851763.312766075,192.0,192.0
1418851763.317733049,190.0,190.0
1418851763.322714090,189.0,189.0
1418851763.332668066,185.0,185.0
1418851763.337765932,183.0,183.0
1418851763.347767115,179.0,179.0
1418851763.352648020,177.0,177.0
1418851763.357641935,175.0,175.0
1418851763.362766027,173.0,173.0
1418851763.372642040,169.0,169.0
1418851763.377650976,168.0,168.0
1418851763.387765884,163.0,163.0
1418851763.392765999,161.0,161.0
1418851763.397766113,159.0,159.0
1418851763.407524109,155.0,155.0
1418851763.412766933,153.0,153.0
1418851763.417738914,151.0,151.0
1418851763.422676086,149.0,149.0
1418851763.427654028,147.0,147.0
1418851763.437721014,143.0,143.0
1418851763.442768097,141.0,141.0
1418851763.452766895,138.0,138.0
1418851763.457647085,136.0,136.0
1418851763.462646961,134.0,134.0
1418851763.467767000,133.0,133.0
1418851763.477767944,130.0,130.0
1418851763.482768059,129.0,129.0
1418851763.492522955,127.0,127.0
1418851763.497767925,127.0,127.0
1418851763.502737999,126.0,126.0
1418851763.512768030,125.0,125.0
1418851763.517649889,125.0,125.0
1418851763.522768021,125.0,125.0
1418851763.527766943,126.0,126.0
1418851763.532768011,127.0,127.0
1418851763.542645931,130.0,130.0
1418851763.552664995,134.0,134.0
1418851763.557768106,137.0,137.0
1418851763.562768936,140.0,140.0
1418851763.572525978,147.0,147.0
1418851763.577769995,151.0,151.0
1418851763.582768917,155.0,155.0
1418851763.587769032,159.0,159.0
1418851763.592770100,163.0,163.0
1418851763.602770090,172.0,172.0
1418851763.607707977,176.0,176.0
1418851763.617770910,184.0,184.0
1418851763.622646093,188.0,188.0
1418851763.627772093,191.0,191.0
1418851763.632550001,195.0,195.0
1418851763.642648935,200.0,200.0
1418851763.647653103,203.0,203.0
1418851763.652648926,205.0,205.0
1418851763.657650948,206.0,206.0
1418851763.662770033,208.0,208.0
1418851763.672646046,208.0,208.0
1418851763.677751064,206.0,206.0
1418851763.687652111,203.0,203.0
1418851763.692650080,203.0,203.0
1418851763.697658062,203.0,203.0
1418851763.702528000,203.0,203.0
1418851763.712770939,202.0,202.0
1418851763.717771053,202.0,202.0
1418851763.722773075,202.0,202.0
1418851763.727771997,202.0,202.0
1418851763.737771034,202.0,202.0
1418851763.742681026,202.0,202.0
1418851763.752649069,202.0,202.0
1418851763.757770061,202.0,202.0
1418851763.762523890,202.0,202.0
1418851763.767570019,202.0,202.0
1418851763.777770996,202.0,202.0
1418851763.782773018,202.0,202.0
1418851763.787770987,202.0,202.0
1418851763.792747974,201.0,201.0
1418851763.802644968,201.0,201.0
1418851763.812653065,201.0,201.0
1418851763.817771912,200.0,200.0
1418851763.822771072,200.0,200.0
1418851763.832771063,199.0,199.0
1418851763.837651968,198.0,198.0
1418851763.842771053,197.0,197.0
1418851763.847767115,196.0,196.0
1418851763.852682114,195.0,195.0
1418851763.857662916,194.0,194.0
1418851763.867770910,192.0,192.0
1418851763.877650976,189.0,189.0
1418851763.882649899,188.0,188.0
1418851763.887770891,186.0,186.0
1418851763.892709970,185.0,185.0
1418851763.902771950,182.0,182.0
1418851763.907772064,180.0,180.0
1418851763.912652969,179.0,179.0
1418851763.917745113,177.0,177.0
1418851763.922676086,175.0,175.0
1418851763.932648897,172.0,172.0
1418851763.942773104,168.0,168.0
1418851763.947654009,166.0,166.0
1418851763.952771902,164.0,164.0
1418851763.962651968,160.0,160.0
1418851763.967773914,159.0,159.0
1418851763.972758055,157.0,157.0
1418851763.977714062,155.0,155.0
1418851763.982664108,153.0,153.0
1418851763.987668991,152.0,152.0
1418851763.997775078,149.0,149.0
1418851764.007774115,147.0,147.0
1418851764.012775898,146.0,146.0
1418851764.022772074,145.0,145.0
1418851764.037770033,144.0,144.0
1418851764.047769070,144.0,144.0
1418851764.052769899,145.0,145.0
1418851764.087773085,148.0,148.0
1418851764.107712030,151.0,151.0
1418851764.132656097,157.0,157.0
1418851764.152776003,163.0,163.0
1418851764.162774086,167.0,167.0
1418851764.182771921,176.0,176.0
1418851764.192776918,180.0,180.0
1418851764.202652931,185.0,185.0
1418851764.212532043,191.0,191.0
1418851764.217654943,193.0,193.0
1418851764.222651005,195.0,195.0
1418851764.227650881,197.0,197.0
1418851764.237657070,200.0,200.0
1418851764.242777109,201.0,201.0
1418851764.247653961,201.0,201.0
1418851764.267774105,198.0,198.0
1418851764.277775049,198.0,198.0
1418851764.287646055,199.0,199.0
1418851764.297775030,199.0,199.0
1418851764.307777882,199.0,199.0
1418851764.317774057,199.0,199.0
1418851764.322772980,199.0,199.0
1418851764.327663898,198.0,198.0
1418851764.337558985,197.0,197.0
1418851764.347773075,195.0,195.0
1418851764.357680082,193.0,193.0
1418851764.362772942,191.0,191.0
1418851764.367691040,190.0,190.0
1418851764.377773046,186.0,186.0
1418851764.387773037,182.0,182.0
1418851764.392777920,180.0,180.0
1418851764.402772903,176.0,176.0
1418851764.412650108,172.0,172.0
1418851764.422772884,169.0,169.0
1418851764.427772999,167.0,167.0
1418851764.432773113,165.0,165.0
1418851764.442775011,162.0,162.0
1418851764.452776909,159.0,159.0
1418851764.457765102,158.0,158.0
1418851764.462723017,157.0,157.0
1418851764.472660065,154.0,154.0
1418851764.477653980,153.0,153.0
1418851764.487653017,150.0,150.0
1418851764.492660046,149.0,149.0
1418851764.497778893,148.0,148.0
1418851764.502656937,147.0,147.0
1418851764.507658005,146.0,146.0
1418851764.517779112,145.0,145.0
1418851764.527663946,144.0,144.0
1418851764.532778978,143.0,143.0
1418851764.537661076,143.0,143.0
1418851764.547542095,142.0,142.0
1418851764.552776098,142.0,142.0
1418851764.557780027,141.0,141.0
1418851764.567662001,141.0,141.0
1418851764.582778931,141.0,141.0
1418851764.587533951,141.0,141.0
1418851764.592772961,141.0,141.0
1418851764.602703094,141.0,141.0
1418851764.607779980,142.0,142.0
1418851764.617778063,142.0,142.0
1418851764.622661114,143.0,143.0
1418851764.627779961,143.0,143.0
1418851764.632778883,143.0,143.0
1418851764.642780066,145.0,145.0
1418851764.647753954,145.0,145.0
1418851764.652745962,146.0,146.0
1418851764.662780046,148.0,148.0
1418851764.667660952,149.0,149.0
1418851764.677779913,151.0,151.0
1418851764.682657957,152.0,152.0
1418851764.687779903,154.0,154.0
1418851764.692662954,155.0,155.0
1418851764.697659016,156.0,156.0
1418851764.707781076,159.0,159.0
1418851764.712683916,161.0,161.0
1418851764.722775936,164.0,164.0
1418851764.727781057,166.0,166.0
1418851764.732769012,168.0,168.0
1418851764.742780924,173.0,173.0
1418851764.747781038,176.0,176.0
1418851764.752780914,179.0,179.0
1418851764.757781029,182.0,182.0
1418851764.762661934,186.0,186.0
1418851764.772564888,193.0,193.0
1418851764.782776117,200.0,200.0
1418851764.792778015,207.0,207.0
1418851764.802768946,211.0,211.0
1418851764.812783003,213.0,213.0
1418851764.817783117,213.0,213.0
1418851764.822664022,212.0,212.0
1418851764.827665091,210.0,210.0
1418851764.837665081,209.0,209.0
1418851764.847568035,207.0,207.0
1418851764.852782965,206.0,206.0
1418851764.857661963,205.0,205.0
1418851764.862782001,205.0,205.0
1418851764.867695093,204.0,204.0
1418851764.877783060,204.0,204.0
1418851764.882687092,204.0,204.0
1418851764.887742996,204.0,204.0
1418851764.897675991,204.0,204.0
1418851764.902663946,204.0,204.0
1418851764.912658930,204.0,204.0
1418851764.917658091,204.0,204.0
1418851764.922662973,204.0,204.0
1418851764.927664995,204.0,204.0
1418851764.932660103,204.0,204.0
1418851764.942784071,204.0,204.0
1418851764.947663069,204.0,204.0
1418851764.952663898,204.0,204.0
1418851764.957664967,203.0,203.0
1418851764.962692022,203.0,203.0
1418851764.972784996,202.0,202.0
1418851764.982784986,200.0,200.0
1418851764.987740040,199.0,199.0
1418851764.992780924,198.0,198.0
1418851765.002783060,195.0,195.0
1418851765.012783051,192.0,192.0
1418851765.017786026,190.0,190.0
1418851765.022658110,189.0,189.0
