timestamp,x,y
1418851805.103209019,176.0,176.0
1418851805.107975006,177.0,177.0
1418851805.113054037,178.0,178.0
1418851805.118174076,178.0,178.0
1418851805.128206968,179.0,179.0
1418851805.138089895,181.0,181.0
1418851805.143207073,181.0,181.0
1418851805.147960901,182.0,182.0
1418851805.153088093,182.0,182.0
1418851805.163084030,183.0,183.0
1418851805.168090105,183.0,183.0
1418851805.173176050,183.0,183.0
1418851805.178164959,184.0,184.0
1418851805.183031082,184.0,184.0
1418851805.193206072,185.0,185.0
1418851805.198091030,185.0,185.0
1418851805.208209038,186.0,186.0
1418851805.213208914,186.0,186.0
1418851805.218210936,186.0,186.0
1418851805.223210096,186.0,186.0
1418851805.232965946,187.0,187.0
1418851805.237968922,187.0,187.0
1418851805.248087883,187.0,187.0
1418851805.253087044,187.0,187.0
1418851805.258209944,187.0,187.0
1418851805.263133049,187.0,187.0
1418851805.273209095,187.0,187.0
1418851805.278212070,187.0,187.0
1418851805.283207893,187.0,187.0
1418851805.288212061,187.0,187.0
1418851805.298209906,186.0,186.0
1418851805.308207989,186.0,186.0
1418851805.313209057,186.0,186.0
1418851805.318088055,186.0,186.0
1418851805.323210001,185.0,185.0
1418851805.333172083,185.0,185.0
1418851805.338211060,185.0,185.0
1418851805.342964888,184.0,184.0
1418851805.348088980,184.0,184.0
1418851805.352978945,184.0,184.0
1418851805.363121033,183.0,183.0
1418851805.368211031,183.0,183.0
1418851805.378210068,182.0,182.0
1418851805.383093119,181.0,181.0
1418851805.388210058,181.0,181.0
1418851805.393208981,181.0,181.0
1418851805.403211117,180.0,180.0
1418851805.408210039,179.0,179.0
1418851805.413198948,179.0,179.0
1418851805.418165922,179.0,179.0
1418851805.423032999,178.0,178.0
1418851805.428061962,178.0,178.0
1418851805.438091993,177.0,177.0
1418851805.448091984,177.0,177.0
1418851805.453093052,176.0,176.0
1418851805.458095074,176.0,176.0
1418851805.468092918,176.0,176.0
1418851805.473211050,175.0,175.0
1418851805.478116989,175.0,175.0
1418851805.483161926,175.0,175.0
1418851805.488174915,175.0,175.0
1418851805.498092890,176.0,176.0
1418851805.508096933,176.0,176.0
1418851805.513087034,176.0,176.0
1418851805.518091917,176.0,176.0
1418851805.523089886,177.0,177.0
1418851805.533093929,177.0,177.0
1418851805.538086891,178.0,178.0
1418851805.543103933,178.0,178.0
1418851805.553046942,179.0,179.0
1418851805.558094978,180.0,180.0
1418851805.563090086,181.0,181.0
1418851805.573090076,182.0,182.0
1418851805.578198910,183.0,183.0
1418851805.583101988,184.0,184.0
1418851805.588105917,184.0,184.0
1418851805.598215103,186.0,186.0
1418851805.608088970,188.0,188.0
1418851805.613087893,189.0,189.0
1418851805.618215084,190.0,190.0
1418851805.628212929,192.0,192.0
1418851805.633192062,193.0,193.0
1418851805.643213034,195.0,195.0
1418851805.648091078,196.0,196.0
1418851805.653114080,197.0,197.0
1418851805.663216114,199.0,199.0
1418851805.668215036,199.0,199.0
1418851805.673094988,200.0,200.0
1418851805.678085089,201.0,201.0
1418851805.683183908,202.0,202.0
1418851805.693095922,203.0,203.0
1418851805.703213930,204.0,204.0
1418851805.708095074,205.0,205.0
1418851805.713095903,206.0,206.0
1418851805.718095064,206.0,206.0
1418851805.728096962,207.0,207.0
1418851805.733088970,207.0,207.0
1418851805.738095999,208.0,208.0
1418851805.743097067,208.0,208.0
1418851805.747967005,208.0,208.0
1418851805.753164053,208.0,208.0
1418851805.763096094,209.0,209.0
1418851805.773214102,209.0,209.0
1418851805.778096914,209.0,209.0
1418851805.783215046,209.0,209.0
1418851805.793215990,209.0,209.0
1418851805.798129082,209.0,209.0
1418851805.808094978,208.0,208.0
1418851805.813214064,208.0,208.0
1418851805.818217993,208.0,208.0
1418851805.823204041,208.0,208.0
1418851805.833090067,208.0,208.0
1418851805.838093042,207.0,207.0
1418851805.843096972,207.0,207.0
1418851805.848063946,207.0,207.0
1418851805.853096008,207.0,207.0
1418851805.863215923,207.0,207.0
1418851805.873095036,207.0,207.0
1418851805.878215075,207.0,207.0
1418851805.883090019,207.0,207.0
1418851805.888098001,206.0,206.0
1418851805.898097992,206.0,206.0
1418851805.903212070,206.0,206.0
1418851805.913096905,206.0,206.0
1418851805.918096066,206.0,206.0
1418851805.923094034,206.0,206.0
1418851805.928097010,206.0,206.0
1418851805.938215971,205.0,205.0
1418851805.943094015,205.0,205.0
1418851805.948216915,205.0,205.0
1418851805.952980042,205.0,205.0
1418851805.958208084,205.0,205.0
1418851805.968218088,205.0,205.0
1418851805.978216887,204.0,204.0
1418851805.983217001,204.0,204.0
1418851805.988217115,204.0,204.0
1418851805.998218060,203.0,203.0
1418851806.003130913,203.0,203.0
1418851806.013098001,202.0,202.0
1418851806.018217087,202.0,202.0
1418851806.023216963,202.0,202.0
1418851806.028147936,202.0,202.0
1418851806.038095951,201.0,201.0
1418851806.043217897,201.0,201.0
1418851806.048217058,200.0,200.0
1418851806.053116083,200.0,200.0
1418851806.058176041,200.0,200.0
1418851806.068219900,199.0,199.0
1418851806.078099966,199.0,199.0
1418851806.082973003,199.0,199.0
1418851806.088217020,198.0,198.0
1418851806.097973108,198.0,198.0
1418851806.103218079,198.0,198.0
1418851806.108217955,198.0,198.0
1418851806.113217115,198.0,198.0
1418851806.123209000,198.0,198.0
1418851806.128218889,198.0,198.0
1418851806.138097048,198.0,198.0
1418851806.143100023,198.0,198.0
1418851806.147973061,198.0,198.0
1418851806.153218031,198.0,198.0
1418851806.163094044,198.0,198.0
1418851806.168097019,198.0,198.0
1418851806.172987938,198.0,198.0
1418851806.178128004,198.0,198.0
1418851806.188206911,198.0,198.0
1418851806.193219900,199.0,199.0
1418851806.203099012,199.0,199.0
1418851806.208219051,199.0,199.0
1418851806.213218927,199.0,199.0
1418851806.217976093,199.0,199.0
1418851806.223218918,199.0,199.0
1418851806.233000994,199.0,199.0
1418851806.243217945,199.0,199.0
1418851806.253216982,200.0,200.0
1418851806.258104086,200.0,200.0
1418851806.268105030,199.0,199.0
1418851806.273221970,200.0,200.0
1418851806.278219938,200.0,200.0
1418851806.283205032,200.0,200.0
1418851806.288198948,200.0,200.0
1418851806.298221111,200.0,200.0
1418851806.308219910,200.0,200.0
1418851806.313102007,200.0,200.0
1418851806.318100929,201.0,201.0
1418851806.323220015,201.0,201.0
1418851806.333220959,201.0,201.0
1418851806.338219881,201.0,201.0
1418851806.343220949,202.0,202.0
1418851806.347976923,202.0,202.0
1418851806.353221893,202.0,202.0
1418851806.363214970,203.0,203.0
1418851806.378137112,204.0,204.0
1418851806.388215065,205.0,205.0
1418851806.398102045,207.0,207.0
1418851806.407979012,208.0,208.0
1418851806.413220882,209.0,209.0
1418851806.418102026,211.0,211.0
1418851806.423101902,212.0,212.0
1418851806.433223009,215.0,215.0
1418851806.438102961,216.0,216.0
1418851806.443221092,218.0,218.0
1418851806.448103905,219.0,219.0
1418851806.453206062,221.0,221.0
1418851806.463102102,225.0,225.0
1418851806.473099947,228.0,228.0
1418851806.478104115,230.0,230.0
1418851806.483221054,231.0,231.0
1418851806.493177891,235.0,235.0
1418851806.498219013,236.0,236.0
1418851806.503125906,237.0,237.0
1418851806.513103962,239.0,239.0
1418851806.518223047,240.0,240.0
1418851806.528100014,241.0,241.0
1418851806.533103943,241.0,241.0
1418851806.538196087,241.0,241.0
1418851806.543181896,241.0,241.0
1418851806.548074007,240.0,240.0
1418851806.553212881,239.0,239.0
1418851806.563225985,237.0,237.0
1418851806.573103905,235.0,235.0
1418851806.578162909,233.0,233.0
1418851806.583117008,231.0,231.0
1418851806.593106031,227.0,227.0
1418851806.598083019,225.0,225.0
1418851806.608102083,220.0,220.0
1418851806.613219976,218.0,218.0
1418851806.623218060,213.0,213.0
1418851806.638132095,205.0,205.0
1418851806.643201113,203.0,203.0
1418851806.653222084,199.0,199.0
1418851806.668217897,194.0,194.0
1418851806.677978992,190.0,190.0
1418851806.683223963,189.0,189.0
1418851806.693223953,186.0,186.0
1418851806.703226089,183.0,183.0
1418851806.708224058,182.0,182.0
1418851806.713222980,181.0,181.0
1418851806.718224049,180.0,180.0
1418851806.728224039,179.0,179.0
1418851806.733206034,178.0,178.0
1418851806.738043070,177.0,177.0
1418851806.747977972,176.0,176.0
1418851806.753103971,176.0,176.0
1418851806.758102894,176.0,176.0
1418851806.768224955,175.0,175.0
1418851806.773224115,175.0,175.0
1418851806.777977943,175.0,175.0
1418851806.783224106,176.0,176.0
1418851806.793224096,176.0,176.0
1418851806.798202991,177.0,177.0
1418851806.808226109,178.0,178.0
1418851806.813107967,179.0,179.0
1418851806.818099976,180.0,180.0
1418851806.823214054,181.0,181.0
1418851806.833225965,183.0,183.0
1418851806.838226080,185.0,185.0
1418851806.843225956,186.0,186.0
1418851806.848225117,187.0,187.0
1418851806.858226061,190.0,190.0
1418851806.868139982,193.0,193.0
1418851806.873102903,195.0,195.0
1418851806.878226042,197.0,197.0
1418851806.882987976,198.0,198.0
1418851806.893225908,202.0,202.0
1418851806.898226023,203.0,203.0
1418851806.903225899,205.0,205.0
1418851806.908108950,207.0,207.0
1418851806.913228989,208.0,208.0
1418851806.923101902,211.0,211.0
1418851806.932984114,214.0,214.0
1418851806.938229084,215.0,215.0
1418851806.943223953,217.0,217.0
1418851806.948226929,218.0,218.0
1418851806.958226919,219.0,219.0
1418851806.968223095,221.0,221.0
1418851806.973227978,221.0,221.0
1418851806.978111029,221.0,221.0
1418851806.988106966,221.0,221.0
1418851806.998121023,221.0,221.0
1418851807.003108978,220.0,220.0
1418851807.008228064,219.0,219.0
1418851807.012986898,218.0,218.0
1418851807.018080950,216.0,216.0
1418851807.023199081,214.0,214.0
1418851807.033109903,210.0,210.0
1418851807.043111086,207.0,207.0
1418851807.048103094,207.0,207.0
1418851807.053225040,207.0,207.0
1418851807.063108921,207.0,207.0
1418851807.068001032,208.0,208.0
1418851807.078221083,209.0,209.0
1418851807.083132982,210.0,210.0
1418851807.088182926,210.0,210.0
1418851807.093110085,211.0,211.0
1418851807.103104115,211.0,211.0
1418851807.108107090,210.0,210.0
1418851807.113109112,210.0,210.0
1418851807.118228912,209.0,209.0
1418851807.128227949,207.0,207.0
1418851807.133171082,206.0,206.0
1418851807.143229961,204.0,204.0
1418851807.148106098,202.0,202.0
1418851807.153229952,201.0,201.0
1418851807.158154964,199.0,199.0
1418851807.168231010,195.0,195.0
1418851807.173229933,193.0,193.0
1418851807.178105116,191.0,191.0
1418851807.183110952,188.0,188.0
1418851807.188111067,186.0,186.0
1418851807.198103905,181.0,181.0
1418851807.208116055,177.0,177.0
1418851807.213228941,175.0,175.0
1418851807.218230009,173.0,173.0
1418851807.223176956,171.0,171.0
1418851807.233231068,167.0,167.0
1418851807.238229990,166.0,166.0
1418851807.243230104,164.0,164.0
1418851807.248084068,163.0,163.0
1418851807.253164053,162.0,162.0
1418851807.263231039,161.0,161.0
1418851807.273103952,160.0,160.0
1418851807.278229952,160.0,160.0
1418851807.283229113,160.0,160.0
1418851807.293106079,160.0,160.0
1418851807.298229933,160.0,160.0
1418851807.303014040,161.0,161.0
1418851807.308170080,161.0,161.0
1418851807.313178062,162.0,162.0
1418851807.323127985,164.0,164.0
1418851807.328109026,164.0,164.0
1418851807.338231087,166.0,166.0
1418851807.343230963,167.0,167.0
1418851807.348231077,168.0,168.0
1418851807.353230953,169.0,169.0
1418851807.363230944,170.0,170.0
1418851807.368205070,171.0,171.0
1418851807.373225927,171.0,171.0
1418851807.378135920,171.0,171.0
1418851807.388115883,172.0,172.0
1418851807.393230915,172.0,172.0
1418851807.403230906,171.0,171.0
1418851807.408107042,171.0,171.0
1418851807.412986994,171.0,171.0
1418851807.418231964,170.0,170.0
1418851807.428114891,169.0,169.0
1418851807.433134079,168.0,168.0
1418851807.438230991,168.0,168.0
1418851807.443231106,167.0,167.0
1418851807.448210955,166.0,166.0
1418851807.453183889,165.0,165.0
1418851807.463107109,163.0,163.0
1418851807.473105907,162.0,162.0
1418851807.478225946,161.0,161.0
1418851807.483232021,160.0,160.0
1418851807.492988110,159.0,159.0
1418851807.498204947,159.0,159.0
1418851807.508132935,158.0,158.0
1418851807.513233900,157.0,157.0
1418851807.518223047,157.0,157.0
1418851807.528112888,157.0,157.0
1418851807.533108950,157.0,157.0
1418851807.538230896,158.0,158.0
1418851807.543085098,158.0,158.0
1418851807.548188925,158.0,158.0
1418851807.558111906,159.0,159.0
1418851807.568233013,160.0,160.0
1418851807.573136091,161.0,161.0
1418851807.578233004,162.0,162.0
1418851807.587986946,163.0,163.0
1418851807.598236084,165.0,165.0
1418851807.603234053,166.0,166.0
1418851807.608236074,167.0,167.0
1418851807.618113041,170.0,170.0
1418851807.623111963,171.0,171.0
1418851807.628192902,172.0,172.0
1418851807.633138895,173.0,173.0
1418851807.638236046,174.0,174.0
1418851807.643210888,176.0,176.0
1418851807.652988911,178.0,178.0
1418851807.663230896,181.0,181.0
1418851807.668112040,182.0,182.0
1418851807.673113108,184.0,184.0
1418851807.678236008,185.0,185.0
1418851807.688117027,188.0,188.0
1418851807.693236113,189.0,189.0
1418851807.698203087,191.0,191.0
1418851807.703162909,192.0,192.0
1418851807.708007097,193.0,193.0
1418851807.713088036,195.0,195.0
1418851807.723117113,198.0,198.0
1418851807.733233929,200.0,200.0
1418851807.738236904,202.0,202.0
1418851807.743235111,203.0,203.0
1418851807.753235102,206.0,206.0
1418851807.758127928,206.0,206.0
1418851807.768238068,208.0,208.0
1418851807.773117065,209.0,209.0
1418851807.778114080,209.0,209.0
1418851807.783174038,209.0,209.0
1418851807.793236017,207.0,207.0
1418851807.798110008,206.0,206.0
1418851807.803111076,205.0,205.0
1418851807.808114052,204.0,204.0
1418851807.813118935,204.0,204.0
1418851807.822993040,203.0,203.0
1418851807.828114986,203.0,203.0
1418851807.833136082,203.0,203.0
1418851807.838078976,203.0,203.0
1418851807.848123074,203.0,203.0
1418851807.853235960,203.0,203.0
1418851807.863235950,204.0,204.0
1418851807.868237972,205.0,205.0
1418851807.873235941,205.0,205.0
1418851807.878235102,205.0,205.0
1418851807.888236046,207.0,207.0
1418851807.893147945,207.0,207.0
1418851807.903239012,208.0,208.0
1418851807.908117056,209.0,209.0
1418851807.913119078,210.0,210.0
1418851807.918133974,211.0,211.0
1418851807.928236961,212.0,212.0
1418851807.933111906,213.0,213.0
1418851807.938239098,214.0,214.0
1418851807.943111897,214.0,214.0
1418851807.948236942,215.0,215.0
1418851807.958122015,216.0,216.0
1418851807.963084936,216.0,216.0
1418851807.973118067,217.0,217.0
1418851807.978236914,217.0,217.0
1418851807.983238935,217.0,217.0
1418851807.993154049,217.0,217.0
1418851807.998114109,217.0,217.0
1418851808.003237009,217.0,217.0
1418851808.008214951,217.0,217.0
1418851808.013137102,216.0,216.0
1418851808.018146992,216.0,216.0
1418851808.028120995,215.0,215.0
1418851808.038238049,214.0,214.0
1418851808.043236971,213.0,213.0
1418851808.048238993,213.0,213.0
1418851808.058119059,211.0,211.0
1418851808.063043118,210.0,210.0
1418851808.072997093,208.0,208.0
1418851808.078239918,207.0,207.0
1418851808.083240032,207.0,207.0
1418851808.093120098,205.0,205.0
1418851808.098238945,204.0,204.0
1418851808.103239059,203.0,203.0
1418851808.108122110,202.0,202.0
1418851808.113239050,201.0,201.0
1418851808.122992992,199.0,199.0
1418851808.128240108,198.0,198.0
1418851808.133150101,197.0,197.0
1418851808.138117075,196.0,196.0
1418851808.148219109,195.0,195.0
1418851808.153119087,194.0,194.0
1418851808.163239956,193.0,193.0
1418851808.168240070,192.0,192.0
1418851808.173242092,192.0,192.0
1418851808.178240061,191.0,191.0
1418851808.188240051,191.0,191.0
1418851808.193125963,190.0,190.0
1418851808.198004007,190.0,190.0
1418851808.203035116,189.0,189.0
1418851808.213227987,189.0,189.0
1418851808.218121052,189.0,189.0
1418851808.228121042,188.0,188.0
1418851808.233238935,188.0,188.0
1418851808.238240957,188.0,188.0
1418851808.243114948,188.0,188.0
1418851808.248239994,188.0,188.0
1418851808.258116961,188.0,188.0
1418851808.263092995,188.0,188.0
1418851808.273122072,188.0,188.0
1418851808.277997017,188.0,188.0
1418851808.283144951,188.0,188.0
1418851808.288130999,188.0,188.0
1418851808.298146009,188.0,188.0
1418851808.303122044,188.0,188.0
1418851808.308120966,188.0,188.0
1418851808.313241959,188.0,188.0
1418851808.323118925,189.0,189.0
1418851808.333204031,189.0,189.0
1418851808.338241100,189.0,189.0
1418851808.343143940,189.0,189.0
1418851808.348124027,189.0,189.0
1418851808.358226061,189.0,189.0
1418851808.363121986,189.0,189.0
1418851808.368115902,189.0,189.0
1418851808.373239994,189.0,189.0
1418851808.378225088,189.0,189.0
1418851808.388242006,189.0,189.0
1418851808.398241997,189.0,189.0
1418851808.403242111,189.0,189.0
1418851808.408241987,189.0,189.0
1418851808.418242931,190.0,190.0
1418851808.423243046,190.0,190.0
1418851808.428208113,190.0,190.0
1418851808.433159113,191.0,191.0
1418851808.438241005,191.0,191.0
1418851808.448095083,192.0,192.0
1418851808.453125000,193.0,193.0
1418851808.463243961,194.0,194.0
1418851808.468116999,195.0,195.0
1418851808.473242998,195.0,195.0
1418851808.478240967,196.0,196.0
1418851808.487998962,198.0,198.0
1418851808.493243933,199.0,199.0
1418851808.498243093,199.0,199.0
1418851808.503218889,200.0,200.0
1418851808.508028984,201.0,201.0
1418851808.513120890,201.0,201.0
1418851808.523123980,203.0,203.0
1418851808.533243895,203.0,203.0
1418851808.538116932,204.0,204.0
1418851808.543242931,204.0,204.0
1418851808.553122044,204.0,204.0
1418851808.563127041,203.0,203.0
1418851808.568245888,203.0,203.0
1418851808.573148966,201.0,201.0
1418851808.578150034,199.0,199.0
1418851808.588145971,197.0,197.0
1418851808.598119974,197.0,197.0
1418851808.603245020,197.0,197.0
1418851808.608129025,198.0,198.0
1418851808.613221884,199.0,199.0
1418851808.623245001,200.0,200.0
1418851808.633244991,202.0,202.0
1418851808.638247013,202.0,202.0
1418851808.643122911,203.0,203.0
1418851808.648247004,203.0,203.0
1418851808.658246994,203.0,203.0
1418851808.663247108,202.0,202.0
1418851808.668158054,202.0,202.0
1418851808.678153038,200.0,200.0
1418851808.683247089,199.0,199.0
1418851808.688100100,197.0,197.0
1418851808.698245049,194.0,194.0
1418851808.703244925,191.0,191.0
1418851808.708245039,189.0,189.0
1418851808.713244915,186.0,186.0
1418851808.718118906,184.0,184.0
1418851808.728123903,177.0,177.0
1418851808.733148098,174.0,174.0
1418851808.743244886,167.0,167.0
1418851808.748245955,163.0,163.0
1418851808.753240108,159.0,159.0
1418851808.763247967,152.0,152.0
1418851808.768248081,149.0,149.0
1418851808.773248911,146.0,146.0
1418851808.778120041,143.0,143.0
1418851808.783127069,140.0,140.0
1418851808.793246031,136.0,136.0
1418851808.803200006,132.0,132.0
1418851808.808245897,131.0,131.0
1418851808.813246012,130.0,130.0
1418851808.818161011,129.0,129.0
1418851808.828125954,129.0,129.0
1418851808.833122015,129.0,129.0
1418851808.838246107,130.0,130.0
1418851808.843126059,131.0,131.0
1418851808.848247051,131.0,131.0
1418851808.858247042,134.0,134.0
1418851808.863149881,136.0,136.0
1418851808.873126030,140.0,140.0
1418851808.878248930,143.0,143.0
1418851808.883248091,145.0,145.0
1418851808.893248081,151.0,151.0
1418851808.898122072,153.0,153.0
1418851808.903247118,157.0,157.0
1418851808.908246040,160.0,160.0
1418851808.913232088,163.0,163.0
1418851808.923122883,171.0,171.0
1418851808.933248043,178.0,178.0
1418851808.938122034,182.0,182.0
1418851808.943247080,185.0,185.0
1418851808.953123093,191.0,191.0
1418851808.958167076,194.0,194.0
1418851808.968249083,198.0,198.0
1418851808.973249912,200.0,200.0
1418851808.978243113,202.0,202.0
1418851808.988248110,203.0,203.0
1418851808.993247986,202.0,202.0
1418851808.998248100,201.0,201.0
1418851809.003222942,200.0,200.0
1418851809.008233070,200.0,200.0
1418851809.018126965,200.0,200.0
1418851809.028130054,199.0,199.0
1418851809.033248901,199.0,199.0
1418851809.038249016,199.0,199.0
1418851809.048002005,200.0,200.0
1418851809.053248882,200.0,200.0
1418851809.058103085,200.0,200.0
1418851809.068207979,201.0,201.0
1418851809.073250055,202.0,202.0
1418851809.078247070,202.0,202.0
1418851809.088248014,204.0,204.0
1418851809.093080044,204.0,204.0
1418851809.098231077,205.0,205.0
1418851809.103180885,205.0,205.0
1418851809.108012915,206.0,206.0
1418851809.118249893,207.0,207.0
1418851809.128249884,208.0,208.0
1418851809.133249044,208.0,208.0
1418851809.138248920,209.0,209.0
1418851809.148125887,209.0,209.0
1418851809.153249979,210.0,210.0
1418851809.158221960,210.0,210.0
1418851809.163135052,210.0,210.0
1418851809.168138027,210.0,210.0
1418851809.173199892,210.0,210.0
1418851809.183249950,210.0,210.0
1418851809.193250895,209.0,209.0
1418851809.198250055,209.0,209.0
1418851809.203250885,209.0,209.0
1418851809.213252068,208.0,208.0
1418851809.218250990,207.0,207.0
1418851809.223154068,207.0,207.0
1418851809.228188038,206.0,206.0
1418851809.238162994,204.0,204.0
1418851809.243251085,204.0,204.0
1418851809.253251076,202.0,202.0
1418851809.258008003,201.0,201.0
1418851809.263252974,201.0,201.0
1418851809.268131018,200.0,200.0
1418851809.273250103,199.0,199.0
1418851809.283137083,198.0,198.0
1418851809.288134098,197.0,197.0
1418851809.293250084,197.0,197.0
1418851809.298254013,196.0,196.0
1418851809.303164005,196.0,196.0
1418851809.308240891,196.0,196.0
1418851809.318252087,195.0,195.0
1418851809.328125954,194.0,194.0
1418851809.333251953,194.0,194.0
1418851809.338251114,194.0,194.0
1418851809.348253012,193.0,193.0
1418851809.353252888,193.0,193.0
1418851809.358227968,193.0,193.0
1418851809.363236904,192.0,192.0
1418851809.373249054,192.0,192.0
1418851809.378252029,191.0,191.0
1418851809.388252020,190.0,190.0
1418851809.393126965,190.0,190.0
1418851809.398252010,189.0,189.0
1418851809.403251886,188.0,188.0
1418851809.413253069,187.0,187.0
1418851809.418251991,186.0,186.0
1418851809.423162937,186.0,186.0
1418851809.428117990,185.0,185.0
1418851809.433199883,184.0,184.0
1418851809.438249111,184.0,184.0
1418851809.448252916,182.0,182.0
1418851809.458254099,181.0,181.0
1418851809.463165045,180.0,180.0
1418851809.468254089,179.0,179.0
1418851809.478146076,178.0,178.0
1418851809.483237982,177.0,177.0
1418851809.493136883,175.0,175.0
1418851809.498253107,175.0,175.0
1418851809.503252029,174.0,174.0
1418851809.508172989,173.0,173.0
1418851809.518254042,172.0,172.0
1418851809.523128986,171.0,171.0
1418851809.528253078,170.0,170.0
1418851809.533256054,170.0,170.0
1418851809.543252945,169.0,169.0
1418851809.553008080,168.0,168.0
1418851809.558255911,168.0,168.0
1418851809.563255072,168.0,168.0
1418851809.568253040,168.0,168.0
1418851809.578131914,168.0,168.0
1418851809.583127975,168.0,168.0
1418851809.593256950,169.0,169.0
1418851809.598254919,170.0,170.0
1418851809.603085041,170.0,170.0
1418851809.613133907,173.0,173.0
1418851809.618133068,174.0,174.0
1418851809.623255968,176.0,176.0
1418851809.628257036,178.0,178.0
1418851809.638256073,182.0,182.0
1418851809.648130894,188.0,188.0
1418851809.653254986,191.0,191.0
1418851809.658256054,194.0,194.0
1418851809.663254976,198.0,198.0
1418851809.673134089,204.0,204.0
1418851809.678255081,207.0,207.0
1418851809.683197975,210.0,210.0
1418851809.693134069,214.0,214.0
1418851809.698203087,215.0,215.0
1418851809.703257084,216.0,216.0
